Trial,Period,Time Rem,Security,Action,Trader 1,Trader 2,Price,Quantity,Quote,BestBid,BestAsk,VWAP
1,1,3600,0,TraderType,1,0,1,0,0,0,0,T4nhh1
1,1,3600,0,TraderType,2,0,2,0,0,0,0,T4nhh2
1,1,3600,0,TraderType,3,0,3,0,0,0,0,T4nhh3
1,1,3600,0,TraderType,4,0,4,0,0,0,0,T4nhh4
1,1,3600,0,TraderType,5,0,5,0,0,0,0,T4nhh5
1,1,3600,0,TraderType,6,0,6,0,0,0,0,T4nhh6
1,1,3600,0,TraderType,7,0,1,0,0,0,0,T4nhh7
1,1,3600,0,TraderType,8,0,2,0,0,0,0,T4nhh8
1,1,3600,0,TraderType,9,0,3,0,0,0,0,T4nhh9
1,1,3600,0,TraderType,10,0,4,0,0,0,0,T4nhh10
1,1,3600,0,TraderType,11,0,5,0,0,0,0,T4nhh11
1,1,3600,0,TraderType,12,0,7,0,0,0,0,not_logon
1,1,3600,0,TraderType,13,0,1,0,0,0,0,T4nhh13
1,1,3600,0,TraderType,14,0,2,0,0,0,0,T4nhh14
1,1,3600,0,TraderType,15,0,3,0,0,0,0,T4nhh15
1,1,3600,0,TraderType,16,0,4,0,0,0,0,T4nhh16
1,1,3600,0,TraderType,17,0,5,0,0,0,0,T4nhh17
1,1,3600,0,TraderType,18,0,6,0,0,0,0,T4nhh18
1,1,3600,0,TraderType,19,0,1,0,0,0,0,T4nhh19
1,1,3600,0,TraderType,20,0,2,0,0,0,0,T4nhh20
1,1,3600,0,TraderType,21,0,3,0,0,0,0,T4nhh21
1,1,3600,0,TraderType,22,0,4,0,0,0,0,T4nhh22
1,1,3600,0,TraderType,23,0,5,0,0,0,0,T4nhh23
1,1,3600,0,TraderType,24,0,6,0,0,0,0,T4nhh24
1,1,3600,0,TraderType,25,0,1,0,0,0,0,T4nhh25
1,1,3600,0,TraderType,26,0,2,0,0,0,0,T4nhh26
1,1,3600,0,TraderType,27,0,3,0,0,0,0,T4nhh27
1,1,3600,0,TraderType,28,0,4,0,0,0,0,T4nhh28
1,1,3600,0,TraderType,29,0,5,0,0,0,0,T4nhh29
1,1,3600,0,TraderType,30,0,6,0,0,0,0,T4nhh30
1,1,3600,0,TraderType,31,0,1,0,0,0,0,T4nhh31
1,1,3600,0,TraderType,32,0,2,0,0,0,0,T4nhh32
1,1,3600,0,TraderType,33,0,3,0,0,0,0,T4nhh33
1,1,3600,0,TraderType,34,0,4,0,0,0,0,T4nhh34
1,1,3600,0,TraderType,35,0,5,0,0,0,0,T4nhh35
1,1,3600,0,TraderType,36,0,6,0,0,0,0,T4nhh36
1,1,3600,0,TraderType,37,0,1,0,0,0,0,T4nhh37
1,1,3600,0,TraderType,38,0,2,0,0,0,0,T4nhh38
1,1,3600,0,TraderType,39,0,3,0,0,0,0,T4nhh39
1,1,3600,0,TraderType,40,0,7,0,0,0,0,not_logon
1,1,3600,0,Double Auction,0,0,0,0,0,0,0,0
1,1,3599,1,info,1,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),0,0,0
1,1,3599,1,info,2,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),0,0,0
1,1,3599,1,info,3,0,0,0,(Dealers are uninformed),0,0,0
1,1,3599,1,info,4,0,0,0,(Dealers are uninformed),0,0,0
1,1,3599,1,info,5,0,0,8.93, price = 89.3  3600),0,0,0
1,1,3599,1,info,6,0,0,8.87, price = 88.7  3600),0,0,0
1,1,3599,1,info,7,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),0,0,0
1,1,3599,1,info,8,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),0,0,0
1,1,3599,1,info,9,0,0,0,(Dealers are uninformed),0,0,0
1,1,3599,1,info,10,0,0,0,(Dealers are uninformed),0,0,0
1,1,3599,1,info,11,0,0,8.93, price = 89.3  3600),0,0,0
1,1,3599,1,info,12,0,0,8.87, price = 88.7  3600),0,0,0
1,1,3599,1,info,13,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),0,0,0
1,1,3599,1,info,14,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),0,0,0
1,1,3599,1,info,15,0,0,0,(Dealers are uninformed),0,0,0
1,1,3599,1,info,16,0,0,0,(Dealers are uninformed),0,0,0
1,1,3599,1,info,17,0,0,8.93, price = 89.3  3600),0,0,0
1,1,3599,1,info,18,0,0,8.87, price = 88.7  3600),0,0,0
1,1,3599,1,info,19,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),0,0,0
1,1,3599,1,info,20,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),0,0,0
1,1,3599,1,info,21,0,0,0,(Dealers are uninformed),0,0,0
1,1,3599,1,info,22,0,0,0,(Dealers are uninformed),0,0,0
1,1,3599,1,info,23,0,0,8.93, price = 89.3  3600),0,0,0
1,1,3599,1,info,24,0,0,8.87, price = 88.7  3600),0,0,0
1,1,3599,1,info,25,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),0,0,0
1,1,3599,1,info,26,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),0,0,0
1,1,3599,1,info,27,0,0,0,(Dealers are uninformed),0,0,0
1,1,3599,1,info,28,0,0,0,(Dealers are uninformed),0,0,0
1,1,3599,1,info,29,0,0,8.93, price = 89.3  3600),0,0,0
1,1,3599,1,info,30,0,0,8.87, price = 88.7  3600),0,0,0
1,1,3599,1,info,31,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),0,0,0
1,1,3599,1,info,32,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),0,0,0
1,1,3599,1,info,33,0,0,0,(Dealers are uninformed),0,0,0
1,1,3599,1,info,34,0,0,0,(Dealers are uninformed),0,0,0
1,1,3599,1,info,35,0,0,8.93, price = 89.3  3600),0,0,0
1,1,3599,1,info,36,0,0,8.87, price = 88.7  3600),0,0,0
1,1,3599,1,info,37,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),0,0,0
1,1,3599,1,info,38,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),0,0,0
1,1,3599,1,info,39,0,0,0,(Dealers are uninformed),0,0,0
1,1,3599,1,info,40,0,0,0,(Dealers are uninformed),0,0,0
1,1,3596,1,Ask,9,0,121,5000,121,0,121,0
1,1,3596,1,Bid,15,0,2,1000,2,2,121,0
1,1,3596,1,Sell,6,15,2,100,2,2,121,2
1,1,3594,1,Bid,4,0,1,2000,1,2,121,2
1,1,3588,1,Buy,23,9,121,500,121,2,121,101.1667
1,1,3584,1,Ask,21,0,120,10000,120,2,120,101.1667
1,1,3583,1,Ask,4,0,1000,2000,1000,2,120,101.1667
1,1,3575,1,Ask,39,0,7000,5000,7000,2,120,101.1667
1,1,3574,1,Bid,21,0,3,10000,3,3,120,101.1667
1,1,3567,1,Sell,35,21,3,2000,3,3,120,25.65385
1,1,3565,1,Sell,23,21,3,500,3,3,120,22
1,1,3565,1,Sell,23,21,3,500,3,3,120,19.36111
1,1,3565,1,Sell,23,21,3,500,3,3,120,17.36585
1,1,3561,1,Ask,9,0,4,5000,4,3,4,17.36585
1,1,3560,1,ClearBid,15,0,0,0,0,3,4,17.36585
1,1,3559,1,ClearBid,9,0,0,0,0,3,4,17.36585
1,1,3558,1,ClearBid,9,0,0,0,0,3,4,17.36585
1,1,3558,1,ClearBid,9,0,0,0,0,3,4,17.36585
1,1,3558,1,ClearBid,9,0,0,0,0,3,4,17.36585
1,1,3558,1,Buy,15,9,4,1000,4,3,4,14.7451
1,1,3558,1,Bid,15,0,4,0,4,3,4,14.7451
1,1,3558,1,ClearBid,9,0,0,0,0,3,4,14.7451
1,1,3557,1,ClearAsk,9,0,0,0,0,3,0,14.7451
1,1,3557,1,ClearAsk,9,0,0,0,0,3,120,14.7451
1,1,3557,1,ClearAsk,9,0,0,0,0,3,120,14.7451
1,1,3557,1,ClearAsk,9,0,0,0,0,3,120,14.7451
1,1,3556,1,ClearAsk,9,0,0,0,0,3,120,14.7451
1,1,3556,1,Sell,35,21,3,2000,3,3,120,11.43662
1,1,3553,1,info,1,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),3,120,11.43662
1,1,3553,1,info,2,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),3,120,11.43662
1,1,3553,1,info,3,0,0,0,(Dealers are uninformed),3,120,11.43662
1,1,3553,1,info,4,0,0,0,(Dealers are uninformed),3,120,11.43662
1,1,3553,1,info,5,0,0,8.47, price = 84.7  3553),3,120,11.43662
1,1,3553,1,info,6,0,0,9.07, price = 90.7  3553),3,120,11.43662
1,1,3553,1,info,7,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),3,120,11.43662
1,1,3553,1,info,8,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),3,120,11.43662
1,1,3553,1,info,9,0,0,0,(Dealers are uninformed),3,120,11.43662
1,1,3553,1,info,10,0,0,0,(Dealers are uninformed),3,120,11.43662
1,1,3553,1,info,11,0,0,8.47, price = 84.7  3553),3,120,11.43662
1,1,3553,1,info,12,0,0,9.07, price = 90.7  3553),3,120,11.43662
1,1,3553,1,info,13,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),3,120,11.43662
1,1,3553,1,info,14,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),3,120,11.43662
1,1,3553,1,info,15,0,0,0,(Dealers are uninformed),3,120,11.43662
1,1,3553,1,info,16,0,0,0,(Dealers are uninformed),3,120,11.43662
1,1,3553,1,info,17,0,0,8.47, price = 84.7  3553),3,120,11.43662
1,1,3553,1,info,18,0,0,9.07, price = 90.7  3553),3,120,11.43662
1,1,3553,1,info,19,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),3,120,11.43662
1,1,3553,1,info,20,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),3,120,11.43662
1,1,3553,1,info,21,0,0,0,(Dealers are uninformed),3,120,11.43662
1,1,3553,1,info,22,0,0,0,(Dealers are uninformed),3,120,11.43662
1,1,3553,1,info,23,0,0,8.47, price = 84.7  3553),3,120,11.43662
1,1,3553,1,info,24,0,0,9.07, price = 90.7  3553),3,120,11.43662
1,1,3553,1,info,25,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),3,120,11.43662
1,1,3553,1,info,26,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),3,120,11.43662
1,1,3553,1,info,27,0,0,0,(Dealers are uninformed),3,120,11.43662
1,1,3553,1,info,28,0,0,0,(Dealers are uninformed),3,120,11.43662
1,1,3553,1,info,29,0,0,8.47, price = 84.7  3553),3,120,11.43662
1,1,3553,1,info,30,0,0,9.07, price = 90.7  3553),3,120,11.43662
1,1,3553,1,info,31,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),3,120,11.43662
1,1,3553,1,info,32,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),3,120,11.43662
1,1,3553,1,info,33,0,0,0,(Dealers are uninformed),3,120,11.43662
1,1,3553,1,info,34,0,0,0,(Dealers are uninformed),3,120,11.43662
1,1,3553,1,info,35,0,0,8.47, price = 84.7  3553),3,120,11.43662
1,1,3553,1,info,36,0,0,9.07, price = 90.7  3553),3,120,11.43662
1,1,3553,1,info,37,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),3,120,11.43662
1,1,3553,1,info,38,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),3,120,11.43662
1,1,3553,1,info,39,0,0,0,(Dealers are uninformed),3,120,11.43662
1,1,3553,1,info,40,0,0,0,(Dealers are uninformed),3,120,11.43662
1,1,3550,1,Buy,39,21,120,5000,120,3,120,56.29752
1,1,3547,1,Bid,10,0,4,500,4,4,120,56.29752
1,1,3547,1,ClearBid,11,0,0,0,0,4,120,56.29752
1,1,3546,1,Bid,9,0,4,5000,4,4,120,56.29752
1,1,3546,1,Ask,34,0,800,1000,800,4,120,56.29752
1,1,3544,1,Bid,22,0,30,300,30,30,120,56.29752
1,1,3541,1,Bid,16,0,15,1000,15,30,120,56.29752
1,1,3533,1,Ask,22,0,110,300,110,30,110,56.29752
1,1,3530,1,Bid,9,0,40,5000,40,40,110,56.29752
1,1,3526,1,Bid,34,0,10,1000,10,40,110,56.29752
1,1,3522,1,Bid,22,0,50,600,50,50,110,56.29752
1,1,3520,1,info,1,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),50,110,56.29752
1,1,3520,1,info,2,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),50,110,56.29752
1,1,3520,1,info,3,0,0,0,(Dealers are uninformed),50,110,56.29752
1,1,3520,1,info,4,0,0,0,(Dealers are uninformed),50,110,56.29752
1,1,3520,1,info,5,0,0,8.13, price = 81.3  3520),50,110,56.29752
1,1,3520,1,info,6,0,0,8.57, price = 85.7  3520),50,110,56.29752
1,1,3520,1,info,7,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),50,110,56.29752
1,1,3520,1,info,8,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),50,110,56.29752
1,1,3520,1,info,9,0,0,0,(Dealers are uninformed),50,110,56.29752
1,1,3520,1,info,10,0,0,0,(Dealers are uninformed),50,110,56.29752
1,1,3520,1,info,11,0,0,8.13, price = 81.3  3520),50,110,56.29752
1,1,3520,1,info,12,0,0,8.57, price = 85.7  3520),50,110,56.29752
1,1,3520,1,info,13,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),50,110,56.29752
1,1,3520,1,info,14,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),50,110,56.29752
1,1,3520,1,info,15,0,0,0,(Dealers are uninformed),50,110,56.29752
1,1,3520,1,info,16,0,0,0,(Dealers are uninformed),50,110,56.29752
1,1,3520,1,info,17,0,0,8.13, price = 81.3  3520),50,110,56.29752
1,1,3520,1,info,18,0,0,8.57, price = 85.7  3520),50,110,56.29752
1,1,3520,1,info,19,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),50,110,56.29752
1,1,3520,1,info,20,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),50,110,56.29752
1,1,3520,1,info,21,0,0,0,(Dealers are uninformed),50,110,56.29752
1,1,3520,1,info,22,0,0,0,(Dealers are uninformed),50,110,56.29752
1,1,3520,1,info,23,0,0,8.13, price = 81.3  3520),50,110,56.29752
1,1,3520,1,info,24,0,0,8.57, price = 85.7  3520),50,110,56.29752
1,1,3520,1,info,25,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),50,110,56.29752
1,1,3520,1,info,26,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),50,110,56.29752
1,1,3520,1,info,27,0,0,0,(Dealers are uninformed),50,110,56.29752
1,1,3520,1,info,28,0,0,0,(Dealers are uninformed),50,110,56.29752
1,1,3520,1,info,29,0,0,8.13, price = 81.3  3520),50,110,56.29752
1,1,3520,1,info,30,0,0,8.57, price = 85.7  3520),50,110,56.29752
1,1,3520,1,info,31,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),50,110,56.29752
1,1,3520,1,info,32,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),50,110,56.29752
1,1,3520,1,info,33,0,0,0,(Dealers are uninformed),50,110,56.29752
1,1,3520,1,info,34,0,0,0,(Dealers are uninformed),50,110,56.29752
1,1,3520,1,info,35,0,0,8.13, price = 81.3  3520),50,110,56.29752
1,1,3520,1,info,36,0,0,8.57, price = 85.7  3520),50,110,56.29752
1,1,3520,1,info,37,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),50,110,56.29752
1,1,3520,1,info,38,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),50,110,56.29752
1,1,3520,1,info,39,0,0,0,(Dealers are uninformed),50,110,56.29752
1,1,3520,1,info,40,0,0,0,(Dealers are uninformed),50,110,56.29752
1,1,3516,1,Ask,9,0,150,5000,150,50,110,56.29752
1,1,3512,1,Ask,9,0,130,5000,130,50,110,56.29752
1,1,3512,1,Bid,33,0,45,200,45,50,110,56.29752
1,1,3510,1,Ask,9,0,140,5000,140,50,110,56.29752
1,1,3502,1,Ask,9,0,135,5000,135,50,110,56.29752
1,1,3501,1,Bid,4,0,55,1000,55,55,110,56.29752
1,1,3499,1,Buy,8,22,110,50,110,55,110,56.51852
1,1,3494,1,Bid,34,0,40,1000,40,55,110,56.51852
1,1,3493,1,Bid,9,0,60,5000,60,60,110,56.51852
1,1,3490,1,Ask,21,0,109,10000,109,60,109,56.51852
1,1,3489,1,Bid,22,0,65,1000,65,65,109,56.51852
1,1,3485,1,Bid,10,0,70,500,70,70,109,56.51852
1,1,3484,1,info,1,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),70,109,56.51852
1,1,3484,1,info,2,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),70,109,56.51852
1,1,3484,1,info,3,0,0,0,(Dealers are uninformed),70,109,56.51852
1,1,3484,1,info,4,0,0,0,(Dealers are uninformed),70,109,56.51852
1,1,3484,1,info,5,0,0,8.58, price = 85.8  3484),70,109,56.51852
1,1,3484,1,info,6,0,0,8.14, price = 81.4  3484),70,109,56.51852
1,1,3484,1,info,7,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),70,109,56.51852
1,1,3484,1,info,8,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),70,109,56.51852
1,1,3484,1,info,9,0,0,0,(Dealers are uninformed),70,109,56.51852
1,1,3484,1,info,10,0,0,0,(Dealers are uninformed),70,109,56.51852
1,1,3484,1,info,11,0,0,8.58, price = 85.8  3484),70,109,56.51852
1,1,3484,1,info,12,0,0,8.14, price = 81.4  3484),70,109,56.51852
1,1,3484,1,info,13,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),70,109,56.51852
1,1,3484,1,info,14,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),70,109,56.51852
1,1,3484,1,info,15,0,0,0,(Dealers are uninformed),70,109,56.51852
1,1,3484,1,info,16,0,0,0,(Dealers are uninformed),70,109,56.51852
1,1,3484,1,info,17,0,0,8.58, price = 85.8  3484),70,109,56.51852
1,1,3484,1,info,18,0,0,8.14, price = 81.4  3484),70,109,56.51852
1,1,3484,1,info,19,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),70,109,56.51852
1,1,3484,1,info,20,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),70,109,56.51852
1,1,3484,1,info,21,0,0,0,(Dealers are uninformed),70,109,56.51852
1,1,3484,1,info,22,0,0,0,(Dealers are uninformed),70,109,56.51852
1,1,3484,1,info,23,0,0,8.58, price = 85.8  3484),70,109,56.51852
1,1,3484,1,info,24,0,0,8.14, price = 81.4  3484),70,109,56.51852
1,1,3484,1,info,25,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),70,109,56.51852
1,1,3484,1,info,26,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),70,109,56.51852
1,1,3484,1,info,27,0,0,0,(Dealers are uninformed),70,109,56.51852
1,1,3484,1,info,28,0,0,0,(Dealers are uninformed),70,109,56.51852
1,1,3484,1,info,29,0,0,8.58, price = 85.8  3484),70,109,56.51852
1,1,3484,1,info,30,0,0,8.14, price = 81.4  3484),70,109,56.51852
1,1,3484,1,info,31,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),70,109,56.51852
1,1,3484,1,info,32,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),70,109,56.51852
1,1,3484,1,info,33,0,0,0,(Dealers are uninformed),70,109,56.51852
1,1,3484,1,info,34,0,0,0,(Dealers are uninformed),70,109,56.51852
1,1,3484,1,info,35,0,0,8.58, price = 85.8  3484),70,109,56.51852
1,1,3484,1,info,36,0,0,8.14, price = 81.4  3484),70,109,56.51852
1,1,3484,1,info,37,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),70,109,56.51852
1,1,3484,1,info,38,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),70,109,56.51852
1,1,3484,1,info,39,0,0,0,(Dealers are uninformed),70,109,56.51852
1,1,3484,1,info,40,0,0,0,(Dealers are uninformed),70,109,56.51852
1,1,3484,1,ClearBid,16,0,0,0,0,70,109,56.51852
1,1,3484,1,Ask,22,0,108,1000,108,70,108,56.51852
1,1,3480,1,Bid,22,0,75,1000,75,75,108,56.51852
1,1,3480,1,Ask,9,0,105,5000,105,75,105,56.51852
1,1,3478,1,ClearAsk,21,0,0,0,0,75,105,56.51852
1,1,3477,1,Ask,9,0,106,5000,106,75,105,56.51852
1,1,3475,1,Ask,3,0,100,1000,100,75,100,56.51852
1,1,3475,1,Buy,8,3,100,50,100,75,100,56.69672
1,1,3473,1,Ask,9,0,108,5000,108,75,100,56.69672
1,1,3471,1,Ask,21,0,99,10000,99,75,99,56.69672
1,1,3471,1,Ask,22,0,98,1000,98,75,98,56.69672
1,1,3468,1,Bid,9,0,80,5000,80,80,98,56.69672
1,1,3467,1,Bid,22,0,80,1000,80,80,98,56.69672
1,1,3467,1,Ask,4,0,95,1000,95,80,95,56.69672
1,1,3466,1,Bid,21,0,76,10000,76,80,95,56.69672
1,1,3466,1,Bid,33,0,60,200,60,80,95,56.69672
1,1,3466,1,Sell,1,9,80,100,80,80,95,56.88618
1,1,3462,1,Bid,9,0,81,5000,81,81,95,56.88618
1,1,3462,1,Bid,22,0,81,1000,81,81,95,56.88618
1,1,3460,1,Ask,3,0,90,1000,90,81,90,56.88618
1,1,3459,1,Bid,9,0,82,5000,82,82,90,56.88618
1,1,3458,1,Ask,22,0,89,1000,89,82,89,56.88618
1,1,3457,1,Sell,36,9,82,100,82,82,89,57.08871
1,1,3454,1,Sell,36,9,82,100,82,82,89,57.288
1,1,3454,1,Bid,22,0,83,1000,83,83,89,57.288
1,1,3449,1,info,1,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),83,89,57.288
1,1,3449,1,info,2,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),83,89,57.288
1,1,3449,1,info,3,0,0,0,(Dealers are uninformed),83,89,57.288
1,1,3449,1,info,4,0,0,0,(Dealers are uninformed),83,89,57.288
1,1,3449,1,info,5,0,0,8.18, price = 81.8  3449),83,89,57.288
1,1,3449,1,info,6,0,0,8.22, price = 82.2  3449),83,89,57.288
1,1,3449,1,info,7,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),83,89,57.288
1,1,3449,1,info,8,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),83,89,57.288
1,1,3449,1,info,9,0,0,0,(Dealers are uninformed),83,89,57.288
1,1,3449,1,info,10,0,0,0,(Dealers are uninformed),83,89,57.288
1,1,3449,1,info,11,0,0,8.18, price = 81.8  3449),83,89,57.288
1,1,3449,1,info,12,0,0,8.22, price = 82.2  3449),83,89,57.288
1,1,3449,1,info,13,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),83,89,57.288
1,1,3449,1,info,14,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),83,89,57.288
1,1,3449,1,info,15,0,0,0,(Dealers are uninformed),83,89,57.288
1,1,3449,1,info,16,0,0,0,(Dealers are uninformed),83,89,57.288
1,1,3449,1,info,17,0,0,8.18, price = 81.8  3449),83,89,57.288
1,1,3449,1,info,18,0,0,8.22, price = 82.2  3449),83,89,57.288
1,1,3449,1,info,19,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),83,89,57.288
1,1,3449,1,info,20,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),83,89,57.288
1,1,3449,1,info,21,0,0,0,(Dealers are uninformed),83,89,57.288
1,1,3449,1,info,22,0,0,0,(Dealers are uninformed),83,89,57.288
1,1,3449,1,info,23,0,0,8.18, price = 81.8  3449),83,89,57.288
1,1,3449,1,info,24,0,0,8.22, price = 82.2  3449),83,89,57.288
1,1,3449,1,info,25,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),83,89,57.288
1,1,3449,1,info,26,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),83,89,57.288
1,1,3449,1,info,27,0,0,0,(Dealers are uninformed),83,89,57.288
1,1,3449,1,info,28,0,0,0,(Dealers are uninformed),83,89,57.288
1,1,3449,1,info,29,0,0,8.18, price = 81.8  3449),83,89,57.288
1,1,3449,1,info,30,0,0,8.22, price = 82.2  3449),83,89,57.288
1,1,3449,1,info,31,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),83,89,57.288
1,1,3449,1,info,32,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),83,89,57.288
1,1,3449,1,info,33,0,0,0,(Dealers are uninformed),83,89,57.288
1,1,3449,1,info,34,0,0,0,(Dealers are uninformed),83,89,57.288
1,1,3449,1,info,35,0,0,8.18, price = 81.8  3449),83,89,57.288
1,1,3449,1,info,36,0,0,8.22, price = 82.2  3449),83,89,57.288
1,1,3449,1,info,37,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),83,89,57.288
1,1,3449,1,info,38,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),83,89,57.288
1,1,3449,1,info,39,0,0,0,(Dealers are uninformed),83,89,57.288
1,1,3449,1,info,40,0,0,0,(Dealers are uninformed),83,89,57.288
1,1,3449,1,Sell,14,22,83,200,83,83,89,57.69291
1,1,3448,1,Ask,34,0,90,1000,90,83,89,57.69291
1,1,3442,1,Bid,16,0,84,100,84,84,89,57.69291
1,1,3439,1,info,1,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),84,89,57.69291
1,1,3439,1,info,2,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),84,89,57.69291
1,1,3439,1,info,3,0,0,0,(Dealers are uninformed),84,89,57.69291
1,1,3439,1,info,4,0,0,0,(Dealers are uninformed),84,89,57.69291
1,1,3439,1,info,5,0,0,8.03, price = 80.3  3439),84,89,57.69291
1,1,3439,1,info,6,0,0,8.33, price = 83.3  3439),84,89,57.69291
1,1,3439,1,info,7,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),84,89,57.69291
1,1,3439,1,info,8,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),84,89,57.69291
1,1,3439,1,info,9,0,0,0,(Dealers are uninformed),84,89,57.69291
1,1,3439,1,info,10,0,0,0,(Dealers are uninformed),84,89,57.69291
1,1,3439,1,info,11,0,0,8.03, price = 80.3  3439),84,89,57.69291
1,1,3439,1,info,12,0,0,8.33, price = 83.3  3439),84,89,57.69291
1,1,3439,1,info,13,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),84,89,57.69291
1,1,3439,1,info,14,0,0,0,(Brokers are uninformed. Your target is 0 [need to buy more than you sell]),84,89,57.69291
1,1,3439,1,info,15,0,0,0,(Dealers are uninformed),84,89,57.69291
1,1,3439,1,info,16,0,0,0,(Dealers are uninformed),84,89,57.69291
1,1,3439,1,info,17,0,0,8.03, price = 80.3  3439),84,89,57.69291
1,1,3439,1,info,18,0,0,8.33, price = 83.3  3439),84,89,57.69291
1,1,3439,1,info,19,0,0,0,(Brokers are uninformed. Your target is 0 [need to sell more than you buy]),84,89,57.69291
